0 0
1.90524e-06 1.55939e-11
3.81047e-06 3.077e-11
5.71571e-06 6.59539e-11
7.62095e-06 1.49235e-10
9.52618e-06 3.19112e-10
1.14314e-05 6.59689e-10
1.33367e-05 1.3326e-09
1.52419e-05 2.63387e-09
1.71471e-05 5.09549e-09
1.90524e-05 9.65268e-09
2.09576e-05 1.79092e-08
2.28628e-05 3.25468e-08
2.47681e-05 5.79389e-08
2.66733e-05 1.01037e-07
2.85785e-05 1.72603e-07
3.04838e-05 2.88861e-07
3.2389e-05 4.73602e-07
3.42943e-05 7.60739e-07
3.61995e-05 1.19721e-06
3.81047e-05 1.84599e-06
4.001e-05 2.7889e-06
4.19152e-05 4.12856e-06
4.38204e-05 5.98889e-06
4.57257e-05 8.51327e-06
4.76309e-05 1.18597e-05
4.95361e-05 1.6192e-05
5.14414e-05 2.16675e-05
5.33466e-05 2.84199e-05
5.52519e-05 3.65406e-05
5.71571e-05 4.60571e-05
5.90623e-05 5.69141e-05
6.09676e-05 6.89573e-05
6.28728e-05 8.19241e-05
6.4778e-05 9.54444e-05
6.66833e-05 0.000109052
6.85885e-05 0.000122206
7.04937e-05 0.000134327
7.2399e-05 0.000144837
7.43042e-05 0.000153204
7.62095e-05 0.000158989
7.81147e-05 0.000161879
8.00199e-05 0.000161719
8.19252e-05 0.000158525
8.38304e-05 0.000152478
8.57356e-05 0.000143912
8.76409e-05 0.000133279
8.95461e-05 0.000121114
9.14513e-05 0.000107989
9.33566e-05 9.44693e-05
9.52618e-05 8.10769e-05
9.71671e-05 6.82591e-05
9.90723e-05 5.63681e-05
0.000100978 4.56522e-05
0.000102883 3.62563e-05
0.000104788 2.82313e-05
0.000106693 2.15491e-05
0.000108598 1.61211e-05
0.000110504 1.18179e-05
0.000112409 8.48739e-06
0.000114314 5.97038e-06
0.000116219 4.1127e-06
0.000118125 2.77371e-06
0.00012003 1.83116e-06
0.000121935 1.18326e-06
0.00012384 7.48415e-07
0.000125746 4.6351e-07
0.000127651 2.81324e-07
0.000129556 1.67646e-07
0.000131461 9.84497e-08
0.000133367 5.73666e-08
0.000135272 3.35735e-08
0.000137177 2.01247e-08
0.000139082 1.26933e-08
0.000140987 8.66326e-09
0.000142893 6.50061e-09
0.000144798 5.33311e-09
0.000146703 4.68052e-09
0.000148608 4.28704e-09
0.000150514 4.02109e-09
0.000152419 3.81746e-09
0.000154324 3.64509e-09
0.000156229 3.48974e-09
0.000158135 3.34516e-09
0.00016004 3.20866e-09
0.000161945 3.07906e-09
0.00016385 2.95575e-09
0.000165756 2.83837e-09
0.000167661 2.72657e-09
0.000169566 2.62008e-09
0.000171471 2.5186e-09
0.000173377 2.42186e-09
0.000175282 2.32959e-09
0.000177187 2.24154e-09
0.000179092 2.15748e-09
0.000180997 2.0772e-09
0.000182903 2.00047e-09
0.000184808 1.92713e-09
0.000186713 1.85698e-09
0.000188618 1.78986e-09
0.000190524 1.72562e-09
0.000192429 1.6641e-09
0.000194334 1.60516e-09
0.000196239 1.54869e-09
0.000198145 1.49455e-09
0.00020005 1.44263e-09
0.000201955 1.39283e-09
0.00020386 1.34504e-09
0.000205766 1.29917e-09
0.000207671 1.25512e-09
0.000209576 1.21282e-09
0.000211481 1.17217e-09
0.000213386 1.13311e-09
0.000215292 1.09556e-09
0.000217197 1.05946e-09
0.000219102 1.02473e-09
0.000221007 9.91326e-10
0.000222913 9.5918e-10
0.000224818 9.2824e-10
0.000226723 8.98453e-10
0.000228628 8.69768e-10
0.000230534 8.42141e-10
0.000232439 8.15525e-10
0.000234344 7.89878e-10
0.000236249 7.6516e-10
0.000238155 7.41331e-10
0.00024006 7.18356e-10
0.000241965 6.96199e-10
0.00024387 6.74827e-10
0.000245775 6.54209e-10
0.000247681 6.34313e-10
0.000249586 6.15111e-10
0.000251491 5.96576e-10
0.000253396 5.78681e-10
0.000255302 5.61401e-10
0.000257207 5.44712e-10
0.000259112 5.28591e-10
0.000261017 5.13015e-10
0.000262923 4.97966e-10
0.000264828 4.83421e-10
0.000266733 4.69362e-10
0.000268638 4.55771e-10
0.000270544 4.42629e-10
0.000272449 4.2992e-10
0.000274354 4.17629e-10
0.000276259 4.05738e-10
0.000278165 3.94234e-10
0.00028007 3.83102e-10
0.000281975 3.72328e-10
0.00028388 3.61898e-10
0.000285785 3.51799e-10
0.000287691 3.42018e-10
0.000289596 3.32543e-10
0.000291501 3.23359e-10
0.000293406 3.14454e-10
0.000295312 3.05815e-10
0.000297217 2.97427e-10
0.000299122 2.89274e-10
0.000301027 2.81343e-10
0.000302933 2.73617e-10
0.000304838 2.6608e-10
0.000306743 2.58717e-10
0.000308648 2.51512e-10
0.000310554 2.44452e-10
0.000312459 2.37528e-10
0.000314364 2.30733e-10
0.000316269 2.24067e-10
0.000318174 2.17537e-10
0.00032008 2.11157e-10
0.000321985 2.04948e-10
0.00032389 1.9894e-10
0.000325795 1.93166e-10
0.000327701 1.87662e-10
0.000329606 1.82461e-10
0.000331511 1.7759e-10
0.000333416 1.73065e-10
0.000335322 1.68884e-10
0.000337227 1.65025e-10
