0 0 0
1 -14.8803 -14.8814
2 -28.4985 -28.5042
3 -40.3839 -40.4058
4 -50.2179 -50.2792
5 -58.0596 -58.1771
6 -64.2845 -64.4128
7 -69.3325 -69.3015
8 -73.5374 -73.0541
9 -77.1131 -75.8769
10 -80.2059 -78.0516
11 -82.9392 -79.8711
12 -85.4336 -81.5566
13 -87.8096 -83.2351
14 -90.1858 -84.9391
15 -92.6811 -86.5786
16 -95.4238 -87.8871
17 -98.559 -88.4894
18 -102.2 -88.251
19 -105.943 -87.4564
20 -107.441 -86.481
21 -105.884 -85.5457
22 -103.974 -84.7355
23 -102.61 -84.0689
24 -101.776 -83.5386
25 -101.364 -83.1282
26 -101.296 -82.8185
27 -101.519 -82.5898
28 -101.998 -82.4224
29 -102.707 -82.2968
30 -103.613 -82.1946
31 -104.66 -82.0988
32 -105.736 -81.9954
33 -106.641 -81.8741
34 -107.123 -81.7288
35 -107.041 -81.5582
36 -106.496 -81.3644
37 -105.727 -81.1522
38 -104.929 -80.9276
39 -104.21 -80.6965
40 -103.612 -80.4638
41 -103.14 -80.2332
42 -102.786 -80.0071
43 -102.533 -79.7866
44 -102.359 -79.572
45 -102.241 -79.3634
46 -102.152 -79.1607
47 -102.066 -78.9642
48 -101.96 -78.7748
49 -101.817 -78.5939
50 -101.624 -78.4235
51 -101.381 -78.2658
52 -101.094 -78.1235
53 -100.776 -77.999
54 -100.441 -77.8949
55 -100.104 -77.8131
56 -99.7753 -77.7552
57 -99.4653 -77.7223
58 -99.1797 -77.7147
59 -98.9216 -77.7322
60 -98.6916 -77.774
61 -98.4886 -77.8386
62 -98.3097 -77.9239
63 -98.1511 -78.0271
64 -98.0083 -78.1451
65 -97.8764 -78.2738
66 -97.7503 -78.4087
67 -97.6255 -78.5446
68 -97.4977 -78.6758
69 -97.3637 -78.796
70 -97.2208 -78.8988
71 -97.0676 -78.9774
72 -96.9036 -79.0255
73 -96.7288 -79.0374
74 -96.544 -79.0085
75 -96.3504 -78.9354
76 -96.1495 -78.8167
77 -95.9426 -78.6527
78 -95.7311 -78.4458
79 -95.516 -78.1997
80 -95.2983 -77.9197
81 -95.0785 -77.6118
82 -94.8571 -77.2824
83 -94.6343 -76.9379
84 -94.4102 -76.5845
85 -94.1847 -76.2277
86 -93.9577 -75.8727
87 -93.7293 -75.5238
88 -93.4995 -75.1848
89 -93.2683 -74.8591
90 -93.036 -74.5495
91 -92.8029 -74.2584
92 -92.5696 -73.9879
93 -92.3365 -73.7398
94 -92.1044 -73.5155
95 -91.874 -73.3163
96 -91.6461 -73.1435
97 -91.4216 -72.998
98 -91.2014 -72.8806
99 -90.9861 -72.7921
100 -90.7767 -72.7329
101 -90.5738 -72.7035
102 -90.378 -72.7041
103 -90.1898 -72.7348
104 -90.0096 -72.7956
105 -89.8378 -72.886
106 -89.6745 -73.0057
107 -89.5198 -73.1539
108 -89.3737 -73.3296
109 -89.2362 -73.5313
110 -89.1071 -73.7572
111 -88.986 -74.0051
112 -88.8728 -74.272
113 -88.7669 -74.5544
114 -88.6681 -74.8482
115 -88.5757 -75.1485
116 -88.4893 -75.4499
117 -88.4085 -75.7467
118 -88.3325 -76.0327
119 -88.261 -76.3021
120 -88.1932 -76.5492
121 -88.1286 -76.7697
122 -88.0667 -76.9601
123 -88.0068 -77.1188
124 -87.9483 -77.2458
125 -87.8908 -77.3425
126 -87.8336 -77.4119
127 -87.7762 -77.4579
128 -87.7182 -77.4852
129 -87.659 -77.4984
130 -87.5983 -77.5023
131 -87.5357 -77.5007
132 -87.4711 -77.4969
133 -87.404 -77.4926
134 -87.3346 -77.4885
135 -87.2628 -77.4841
136 -87.1886 -77.4775
137 -87.1122 -77.4661
138 -87.0339 -77.4463
139 -86.954 -77.4144
140 -86.8731 -77.3664
141 -86.7915 -77.2991
142 -86.7098 -77.21
143 -86.6287 -77.0982
144 -86.5488 -76.9639
145 -86.4707 -76.8091
146 -86.3952 -76.6371
147 -86.3228 -76.4524
148 -86.2543 -76.2607
149 -86.1903 -76.0678
150 -86.1315 -75.8802
151 -86.0784 -75.7041
152 -86.0316 -75.5455
153 -85.9916 -75.4099
154 -85.959 -75.3024
155 -85.9342 -75.2275
156 -85.9175 -75.1892
157 -85.9093 -75.1915
158 -85.9098 -75.2378
159 -85.9192 -75.3316
160 -85.9376 -75.4765
161 -85.9649 -75.6762
162 -86.0011 -75.9348
163 -86.0458 -76.2567
164 -86.0986 -76.6468
165 -86.159 -77.111
166 -86.2262 -77.6565
167 -86.2995 -78.2923
168 -86.3777 -79.0297
169 -86.4596 -79.8825
170 -86.5438 -80.8676
171 -86.6287 -82.0047
172 -86.7127 -83.3141
173 -86.794 -84.8076
174 -86.8707 -86.4603
175 -86.941 -88.1272
176 -87.0032 -89.3946
177 -87.0555 -89.6461
178 -87.0968 -88.7616
179 -87.1259 -87.3025
180 -87.1421 -85.7731
181 -87.1451 -84.3781
182 -87.1352 -83.1637
183 -87.1129 -82.1224
184 -87.0793 -81.2331
185 -87.0359 -80.4741
186 -86.9842 -79.8264
187 -86.9264 -79.2747
188 -86.8643 -78.8063
189 -86.8003 -78.4116
190 -86.7362 -78.0826
191 -86.6743 -77.813
192 -86.6163 -77.5978
193 -86.5641 -77.433
194 -86.5191 -77.3158
195 -86.4828 -77.2442
196 -86.4564 -77.2173
197 -86.4408 -77.2352
198 -86.4367 -77.2985
199 -86.4449 -77.4086
200 -86.4657 -77.5674
201 -86.4994 -77.7776
202 -86.5461 -78.0424
203 -86.6057 -78.3658
204 -86.6779 -78.7528
205 -86.7624 -79.2098
206 -86.8586 -79.7449
207 -86.9655 -80.369
208 -87.0823 -81.0957
209 -87.2077 -81.9436
210 -87.34 -82.9378
211 -87.4776 -84.1135
212 -87.6183 -85.5237
213 -87.7599 -87.2531
214 -87.8998 -89.4505
215 -88.0352 -92.4153
216 -88.1635 -96.9002
217 -88.2817 -105.75
218 -88.3871 -104.767
219 -88.4774 -96.7713
220 -88.5505 -92.6982
221 -88.6048 -90.048
222 -88.6394 -88.1334
223 -88.654 -86.674
224 -88.6487 -85.5275
225 -88.6246 -84.6114
226 -88.5832 -83.8729
227 -88.5261 -83.2757
228 -88.4556 -82.7934
229 -88.374 -82.4055
230 -88.2837 -82.0953
231 -88.1871 -81.8482
232 -88.0865 -81.6513
233 -87.9841 -81.4925
234 -87.882 -81.361
235 -87.782 -81.2471
236 -87.6859 -81.1428
237 -87.5953 -81.0412
238 -87.5113 -80.9371
239 -87.4354 -80.8268
240 -87.3685 -80.7086
241 -87.3115 -80.5832
242 -87.2653 -80.4531
243 -87.2304 -80.3233
244 -87.2076 -80.1999
245 -87.1973 -80.0898
246 -87.2 -80.0003
247 -87.2161 -79.9385
248 -87.246 -79.9111
249 -87.2899 -79.9245
250 -87.3483 -79.9848
251 -87.4212 -80.0979
252 -87.5088 -80.2696
253 -87.6112 -80.5055
254 -87.7285 -80.8117
255 -87.8603 -81.1949
256 -88.0065 -81.6631
257 -88.1665 -82.2262
258 -88.3395 -82.8971
259 -88.5245 -83.6932
260 -88.72 -84.6384
261 -88.9243 -85.7661
262 -89.1348 -87.1243
263 -89.3489 -88.7838
264 -89.5631 -90.8499
265 -89.7736 -93.4626
266 -89.976 -96.6264
267 -90.1656 -98.9607
268 -90.3376 -97.4955
269 -90.4873 -94.3889
270 -90.6103 -91.7135
271 -90.7033 -89.6147
272 -90.7637 -87.9537
273 -90.7905 -86.6145
274 -90.7839 -85.5183
275 -90.7457 -84.6118
276 -90.6789 -83.8579
277 -90.5873 -83.2301
278 -90.4755 -82.7095
279 -90.3482 -82.2821
280 -90.2102 -81.9378
281 -90.0659 -81.6689
