1.90524e-06 1.55939e-11
3.81047e-06 3.47687e-11
5.71571e-06 7.5908e-11
7.62095e-06 1.6227e-10
9.52618e-06 3.39644e-10
1.14314e-05 6.96033e-10
1.33367e-05 1.39649e-09
1.52419e-05 2.74301e-09
1.71471e-05 5.27446e-09
1.90524e-05 9.9281e-09
2.09576e-05 1.82923e-08
2.28628e-05 3.29878e-08
2.47681e-05 5.82228e-08
2.66733e-05 1.00566e-07
2.85785e-05 1.69979e-07
3.04838e-05 2.81111e-07
3.2389e-05 4.54837e-07
3.42943e-05 7.19903e-07
3.61995e-05 1.11449e-06
3.81047e-05 1.68729e-06
4.001e-05 2.49773e-06
4.19152e-05 3.61451e-06
4.38204e-05 5.11217e-06
4.57257e-05 7.06468e-06
4.76309e-05 9.53617e-06
4.95361e-05 1.25686e-05
5.14414e-05 1.61673e-05
5.33466e-05 2.02857e-05
5.52519e-05 2.48118e-05
5.71571e-05 2.95587e-05
5.90623e-05 3.42628e-05
6.09676e-05 3.85916e-05
6.28728e-05 4.21634e-05
6.4778e-05 4.45779e-05
6.66833e-05 4.54571e-05
6.85885e-05 4.44903e-05
7.04937e-05 4.14793e-05
7.2399e-05 3.63752e-05
7.43042e-05 2.93013e-05
7.62095e-05 2.05567e-05
7.81147e-05 1.05979e-05
8.00199e-05 -0
8.19252e-05 -1.05979e-05
8.38304e-05 -2.05567e-05
8.57356e-05 -2.93013e-05
8.76409e-05 -3.63752e-05
8.95461e-05 -4.14793e-05
9.14513e-05 -4.44903e-05
9.33566e-05 -4.54571e-05
9.52618e-05 -4.45779e-05
9.71671e-05 -4.21634e-05
9.90723e-05 -3.85916e-05
0.000100978 -3.42628e-05
0.000102883 -2.95587e-05
0.000104788 -2.48118e-05
0.000106693 -2.02857e-05
0.000108598 -1.61673e-05
0.000110504 -1.25686e-05
0.000112409 -9.53617e-06
0.000114314 -7.06468e-06
0.000116219 -5.11217e-06
0.000118125 -3.61451e-06
0.00012003 -2.49773e-06
0.000121935 -1.68729e-06
0.00012384 -1.11449e-06
0.000125746 -7.19903e-07
0.000127651 -4.54837e-07
0.000129556 -2.81111e-07
0.000131461 -1.69979e-07
0.000133367 -1.00566e-07
0.000135272 -5.82228e-08
0.000137177 -3.29878e-08
0.000139082 -1.82923e-08
0.000140987 -9.9281e-09
0.000142893 -5.27446e-09
0.000144798 -2.74301e-09
0.000146703 -1.39649e-09
0.000148608 -6.96033e-10
0.000150514 -3.39644e-10
0.000152419 -1.6227e-10
0.000154324 -7.5908e-11
0.000156229 -3.47687e-11
0.000158135 -1.55939e-11
0.00016004 -6.84856e-12
0.000161945 -2.94533e-12
0.00016385 -1.24043e-12
0.000165756 -5.11589e-13
0.000167661 -2.0663e-13
0.000169566 -8.17328e-14
0.000171471 -3.16621e-14
0.000173377 -1.20125e-14
0.000175282 -4.46354e-15
0.000177187 -1.62439e-15
0.000179092 -5.78991e-16
0.000180997 -2.02129e-16
0.000182903 -6.91143e-17
0.000184808 -2.3147e-17
0.000186713 -7.59303e-18
0.000188618 -2.43969e-18
0.000190524 -7.67813e-19
0.000192429 -2.36693e-19
0.000194334 -7.14705e-20
0.000196239 -2.1139e-20
0.000198145 -6.12439e-21
0.00020005 -1.73806e-21
0.000201955 -4.83163e-22
0.00020386 -1.31569e-22
0.000205766 -3.50952e-23
0.000207671 -9.17021e-24
0.000209576 -2.3472e-24
0.000211481 -5.88525e-25
0.000213386 -1.44552e-25
0.000215292 -3.47802e-26
0.000217197 -8.19769e-27
0.000219102 -1.89279e-27
0.000221007 -4.28125e-28
0.000222913 -9.48626e-29
0.000224818 -2.05911e-29
0.000226723 -4.3785e-30
0.000228628 -9.12084e-31
0.000230534 -1.86127e-31
0.000232439 -3.72093e-32
0.000234344 -7.28724e-33
0.000236249 -1.39812e-33
0.000238155 -2.62784e-34
0.00024006 -4.83868e-35
0.000241965 -8.72831e-36
0.00024387 -1.54245e-36
0.000245775 -2.67035e-37
0.000247681 -4.52904e-38
0.000249586 -7.52531e-39
0.000251491 -1.22497e-39
0.000253396 -1.95348e-40
0.000255302 -3.05194e-41
0.000257207 -4.67121e-42
0.000259112 -7.00438e-43
0.000261017 -1.02896e-43
0.000262923 -1.48086e-44
0.000264828 -2.08795e-45
0.000266733 -2.88415e-46
0.000268638 -3.90307e-47
0.000270544 -5.17472e-48
0.000272449 -6.72143e-49
0.000274354 -8.55324e-50
0.000276259 -1.06634e-50
0.000278165 -1.30243e-51
0.00028007 -1.55851e-52
0.000281975 -1.82711e-53
0.00028388 -2.09854e-54
0.000285785 -2.36139e-55
0.000287691 -2.60327e-56
0.000289596 -2.8117e-57
0.000291501 -2.97524e-58
0.000293406 -3.08443e-59
0.000295312 -3.13279e-60
0.000297217 -3.11738e-61
0.000299122 -3.03914e-62
0.000301027 -2.9028e-63
0.000302933 -2.71636e-64
0.000304838 -2.49037e-65
0.000306743 -2.23689e-66
