0 0 -68.3251
0 1 -67.8765
0 2 -67.8723
0 3 -68.1341
0 4 -68.3796
0 5 -68.3104
0 6 -67.8505
0 7 -67.1974
0 8 -66.5857
0 9 -66.1244
0 10 -65.8024
0 11 -65.5519
0 12 -65.3151
0 13 -65.0867
0 14 -64.9054
0 15 -64.8086
0 16 -64.7888
0 17 -64.7809
0 18 -64.6917
0 19 -64.4616
0 20 -64.1076
0 21 -63.6976
0 22 -63.2889
0 23 -62.8932
0 24 -62.4845
0 25 -62.0287
0 26 -61.5048
0 27 -60.895
0 28 -60.15
0 29 -59.1638
0 30 -57.7948
0 31 -55.9294
0 32 -53.523
0 33 -50.5637
0 34 -47.0056
0 35 -42.724
0 36 -37.4872
0 37 -30.9387
0 38 -22.6481
0 39 -12.3129
0 40 0
0 41 6.2561e-05
0 42 -12.3126
0 43 -22.6473
0 44 -30.9366
0 45 -37.4843
0 46 -42.7231
0 47 -47.0129
0 48 -50.586
0 49 -53.562
0 50 -55.9785
0 51 -57.8419
0 52 -59.1954
0 53 -60.1527
0 54 -60.8569
0 55 -61.4219
0 56 -61.9128
0 57 -62.3647
0 58 -62.8047
0 59 -63.258
0 60 -63.7331
0 61 -64.2031
0 62 -64.6045
0 63 -64.8712
0 64 -64.9865
0 65 -65.0015
0 66 -64.9948
0 67 -65.0203
0 68 -65.0876
0 69 -65.1808
0 70 -65.2956
0 71 -65.4656
0 72 -65.7535
0 73 -66.2138
0 74 -66.8478
0 75 -67.5622
0 76 -68.1686
0 77 -68.4968
0 78 -68.5751
0 79 -68.6331
0 80 -68.9303

1 0 -68.341
1 1 -67.8953
1 2 -67.8942
1 3 -68.1594
1 4 -68.4089
1 5 -68.3441
1 6 -67.8875
1 7 -67.2359
1 8 -66.6244
1 9 -66.1628
1 10 -65.8406
1 11 -65.5905
1 12 -65.3547
1 13 -65.1278
1 14 -64.9487
1 15 -64.8549
1 16 -64.8393
1 17 -64.837
1 18 -64.7545
1 19 -64.5311
1 20 -64.1829
1 21 -63.7778
1 22 -63.3734
1 23 -62.9821
1 24 -62.5776
1 25 -62.1255
1 26 -61.6044
1 27 -60.996
1 28 -60.2506
1 29 -59.2627
1 30 -57.8928
1 31 -56.0336
1 32 -53.6505
1 33 -50.7462
1 34 -47.3009
1 35 -43.2478
1 36 -38.4847
1 37 -32.919
1 38 -26.5777
1 39 -19.8957
1 40 -14.8803
1 41 -14.88
1 42 -19.8951
1 43 -26.5764
1 44 -32.9167
1 45 -38.4818
1 46 -43.2474
1 47 -47.309
1 48 -50.7691
1 49 -53.6898
1 50 -56.0828
1 51 -57.9399
1 52 -59.2944
1 53 -60.2535
1 54 -60.9579
1 55 -61.5211
1 56 -62.009
1 57 -62.457
1 58 -62.8929
1 59 -63.3421
1 60 -63.8131
1 61 -64.2786
1 62 -64.6748
1 63 -64.9353
1 64 -65.0443
1 65 -65.0534
1 66 -65.0419
1 67 -65.0637
1 68 -65.1282
1 69 -65.2192
1 70 -65.3326
1 71 -65.5018
1 72 -65.7892
1 73 -66.2494
1 74 -66.8833
1 75 -67.5976
1 76 -68.2033
1 77 -68.5298
1 78 -68.6053
1 79 -68.6595
1 80 -68.9529

2 0 -68.393
2 1 -67.9553
2 2 -67.9621
2 3 -68.2355
2 4 -68.4954
2 5 -68.4429
2 6 -67.9962
2 7 -67.3497
2 8 -66.7393
2 9 -66.2774
2 10 -65.9553
2 11 -65.7067
2 12 -65.4743
2 13 -65.2523
2 14 -65.0796
2 15 -64.9944
2 16 -64.9907
2 17 -65.0047
2 18 -64.9415
2 19 -64.7377
2 20 -64.4066
2 21 -64.0157
2 22 -63.6245
2 23 -63.2462
2 24 -62.8544
2 25 -62.4135
2 26 -61.9004
2 27 -61.2956
2 28 -60.5492
2 29 -59.5574
2 30 -58.1891
2 31 -56.3551
2 32 -54.0475
2 33 -51.3035
2 34 -48.1519
2 35 -44.6024
2 36 -40.6716
2 37 -36.4351
2 38 -32.139
2 39 -28.5256
2 40 -28.4985
2 41 -28.4968
2 42 -28.524
2 43 -32.1367
2 44 -36.432
2 45 -40.6688
2 46 -44.6034
2 47 -48.1624
2 48 -51.329
2 49 -54.0887
2 50 -56.4052
2 51 -58.2365
2 52 -59.5888
2 53 -60.5508
2 54 -61.2551
2 55 -61.8139
2 56 -62.2939
2 57 -62.7319
2 58 -63.1568
2 59 -63.5946
2 60 -64.0538
2 61 -64.5059
2 62 -64.8857
2 63 -65.127
2 64 -65.2158
2 65 -65.2068
2 66 -65.1806
2 67 -65.1913
2 68 -65.2478
2 69 -65.3333
2 70 -65.4435
2 71 -65.6111
2 72 -65.8981
2 73 -66.3584
2 74 -66.9927
2 75 -67.7069
2 76 -68.3105
2 77 -68.6304
2 78 -68.6946
2 79 -68.7348
2 80 -69.0151

3 0 -68.4809
3 1 -68.0561
3 2 -68.0751
3 3 -68.3612
3 4 -68.6379
3 5 -68.6058
3 6 -68.1762
3 7 -67.5386
3 8 -66.9305
3 9 -66.4681
3 10 -66.1461
3 11 -65.9002
3 12 -65.6733
3 13 -65.4593
3 14 -65.2969
3 15 -65.2253
3 16 -65.241
3 17 -65.2813
3 18 -65.25
3 19 -65.0785
3 20 -64.7757
3 21 -64.4084
3 22 -64.0382
3 23 -63.6804
3 24 -63.3084
3 25 -62.884
3 26 -62.3819
3 27 -61.7815
3 28 -61.0338
3 29 -60.0406
3 30 -58.686
3 31 -56.9073
3 32 -54.7298
3 33 -52.2263
3 34 -49.4682
3 35 -46.5205
